,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
addressing,0.58664036,-3.0819194,1.9884391,-1.0499305,4.9596343,-2.0475218,-3.659418,-0.24557708,2.827746,1.7376087,2.170114,3.657911,0.5316646,-3.7211306,-8.308866,5.3516793,2.8193567,3.8269503,-11.021366,5.3305664,-3.3421013,-4.971959,7.22811,-4.0415277,3.4606793,4.0943108,-1.7928667,-1.7696649,-4.731189,2.7856016,2.359926,-0.57823503,-6.1446404,-0.86464816,-9.647676,-2.1817465,5.569134,6.4642086,-3.222719,-5.248725,-5.4250336,-6.7311664,-3.4937909,-1.4766046,-2.8159497,0.19919306,-5.922939,4.188888,-3.4165547,-5.039118,-3.0750089,7.574842,6.786568,-2.5206916,-1.7896037,4.7716618,0.1556193,1.3854393,1.7298061,-0.6737086,-7.571725,2.3620973,-4.6751676,1.3226377,3.2857358,9.872504,4.8071847,-7.8537946,2.8410347,-6.6480045,1.8784378,-7.558114,0.35522828,3.0326922,1.7518909,7.344573,3.9957883,-0.51570517,-1.7082365,2.2843747,-8.284235,-5.128,-2.7879796,-2.8049793,8.3220215,-2.3938558,2.4933193,0.9063846,3.4971533,6.3119316,2.5843554,4.8284416,4.230439,-2.5844336,-0.8425911,3.7608073,-3.9214845,-3.5455992,0.59025794,7.350824,1.4553342,0.23423314,-3.5914829,1.8512111,-1.1109774,-3.8717525,2.976828,0.35905534,4.2275596,-6.048384,6.616042,7.448479,-0.85556096,-2.88489,3.1981921,-1.1234268,-0.36234957,2.3969858,4.759888,4.2142944,-0.6457772,-1.0115165,-4.7580934,3.5796854,-0.52404606,0.7722748,3.9839735,-5.033298
adjusted,-4.0547915,3.4769251,-1.5634186,5.8151956,6.3249507,0.5815625,3.5712216,0.22083889,-3.8157396,0.9621223,-1.6602408,1.8104357,5.678754,1.9289968,-3.53082,-0.7993258,2.319504,0.91776556,2.2424629,1.6214197,2.5119612,1.169961,-3.6967158,-4.000842,-0.3414738,-2.7499661,-2.209113,2.351455,-5.112858,7.406586,-0.8537865,-6.0964212,0.3905009,-0.50877225,5.582536,-5.588276,0.7606842,1.7726294,-0.9029006,-0.11579427,2.710766,-2.293615,-5.387651,5.124664,-2.6005566,-2.498017,3.6701539,-5.3368664,6.1173353,-7.2832613,11.389898,-2.1854408,3.8847659,3.7141364,0.24915135,-1.6499513,-2.4973643,-4.411822,-2.9981368,1.9172374,-4.734732,-1.2751973,4.4653254,-3.4002597,2.0021079,1.0730569,0.122608945,-0.89594775,-1.211596,-2.1838746,-4.308934,1.0923002,-5.186857,0.7322855,0.42716596,-1.9167454,-1.541731,1.8154695,-1.4465568,-4.044289,-0.021816952,0.7714213,-2.5760877,3.0585225,0.9707403,0.035994552,4.1352844,10.46201,-6.148875,0.5811212,-6.339268,-3.5183272,-3.7118783,1.0663604,3.6155634,-2.593979,-1.1480827,2.4020813,0.84589386,-3.0873258,2.8148842,-0.86362636,-4.5167704,2.733474,0.34897074,1.7673608,5.6473517,5.0072837,1.3324153,-3.0121386,2.9538953,-0.16269863,-5.6617155,3.7429895,1.4761671,-0.5226233,-2.9524648,-1.3580843,-1.4983501,3.2831986,-4.4192505,-7.425459,-8.06729,-0.67139375,-0.17100807,-5.161615,-4.7665977,-5.5109825
admirable,-0.115279585,3.5541103,-4.3444486,-3.0618215,6.504419,-0.47013882,-2.5354204,-1.2249415,-0.87407506,-2.1936011,1.7526691,1.4516611,3.6029904,-3.9779737,-0.9567025,0.9312602,-3.6348898,-9.073814,1.0011071,-5.793682,4.222664,7.2047443,-3.8677974,3.5971801,6.000707,-0.6954197,-3.736519,-10.812845,7.6384735,-6.194136,1.5707911,-4.369956,0.7991084,5.4535594,2.7240417,3.7862127,-0.13694939,1.6381739,-3.1490686,1.6685834,-3.2105536,2.519235,-3.0894058,-8.954621,-10.671147,11.086161,2.037286,-6.248476,7.6914816,-2.422918,-0.83543575,-1.0787853,3.6224399,-0.0020157618,6.1017203,6.86655,-5.8995123,0.8732143,2.668455,-5.313011,1.4386843,-2.8800514,10.072809,2.8448472,2.9071712,5.0495987,-8.023922,-0.3820817,2.9212036,1.6150967,-1.2980826,-2.517486,1.8903735,-1.4681393,-3.84539,-3.609812,-2.0629787,1.8806771,-7.2015123,0.3107823,4.691828,-6.1455016,-1.7902361,0.31911957,5.7329116,0.086488,0.09515812,-1.226528,-6.5025864,-1.3395073,-4.705586,0.27467617,-5.1938267,2.614835,8.318768,-4.3571787,-4.9913716,6.406676,-1.71388,-9.228919,0.5565935,10.654341,2.0765848,5.379797,-6.2717714,3.4914832,-4.1569576,-5.3962336,-2.5648813,-0.07200332,1.3684422,5.1026406,-1.9855895,1.0660491,-3.5279353,-3.7681823,15.181635,3.1506436,-0.023993807,-1.0232327,-1.8739507,-2.037404,2.642802,-2.092678,1.8661418,0.31923822,1.9650489,6.5611434
admiration,-1.9144627,-2.6811802,-6.300464,1.7682391,-0.34472245,-4.2256393,1.0778844,-0.98685014,-3.3584752,5.719163,1.4339488,1.0307488,-1.7006446,6.333807,1.0163802,5.198822,-2.566736,2.4201937,-1.8796332,-2.7100997,-0.21057679,-8.795696,1.5917735,2.589424,-2.9757383,0.7465801,1.6646079,4.998583,-5.6753273,2.9067047,-5.319308,2.159584,-3.9097352,-2.1555743,0.5457718,2.2880232,-1.409141,4.2569156,2.0780892,-0.8510401,-2.2804556,-0.7081995,-0.48291388,-6.5209618,3.068785,-0.80915666,4.0036077,-0.8778982,-2.335221,1.7384453,7.399654,3.9264634,-3.677056,2.1384995,-1.753219,3.3039181,0.66461754,1.2659789,-1.7211579,-3.2112057,4.55705,0.258025,1.6392497,-0.90240943,2.7335255,2.7646742,0.027188467,-6.7811265,2.2009454,1.7308877,-4.5207777,-4.787055,-3.1395483,0.6358162,2.525935,-1.6956772,0.41472134,-2.575798,1.5355556,-6.9284344,3.2288349,0.13540255,-1.7727758,1.9901599,-2.5799448,-2.2225182,-0.49457806,2.4577658,-1.6876158,-3.9546459,-3.7703142,-2.2051787,5.0906014,-3.0661664,5.448339,-2.7179585,3.3299937,3.0670128,3.7199976,8.017803,-3.394467,-5.1307893,0.8152183,5.645191,1.2450562,-1.3490078,-6.508504,-2.2877066,-0.71037084,1.6137139,4.553511,-1.4920323,-3.3562937,-1.473983,0.49615687,1.5401902,2.1929421,-2.1716418,1.3047967,-0.51884484,1.322586,0.028972706,3.053435,-8.702833,0.15576099,-0.7274317,-3.7446308,3.624394
admire,1.1700634,-0.5150453,-3.939727,-1.9123545,-1.4985551,0.08674041,1.9017189,-2.9662006,-0.6161279,1.2707436,5.5715284,-3.8981228,-2.8355026,3.437737,-5.10144,-1.539548,1.5105478,-4.0357175,-2.5734656,3.8835025,-0.82566434,-2.4545057,1.4390624,4.224893,5.08012,-1.7093393,-0.47213432,-2.8326838,-1.8399253,3.539781,3.4760454,4.2628503,-2.7800553,1.7229607,-0.04847614,1.0282091,5.384347,-0.9590162,-1.3541622,-0.03860497,-0.33258125,-0.76355755,-1.1493504,-6.0329723,-2.8024278,-2.1116178,-2.0579014,0.968289,5.57601,-0.19304354,1.7573584,-1.4655317,5.87129,-1.4034787,-5.08037,-2.2583435,1.9433658,-6.007261,2.844547,3.5910192,0.7019607,4.926578,2.4485052,-6.961566,-5.4494095,-3.818844,-4.3259406,-0.38487086,4.776535,-5.398545,-1.8133875,-1.0345577,3.0914664,-3.2878463,-2.8662832,2.1383173,-0.4310143,1.2630688,-3.3114429,0.72399694,5.9891243,1.949097,9.068954,8.445964,0.35072196,7.69754,1.8569483,-0.74189854,-2.731966,1.5880969,-0.005388302,1.1442487,-4.937496,0.20303077,10.770033,6.8514476,2.3857193,4.0295796,-0.2606018,7.368677,3.5616865,-3.5187447,-2.290742,4.4276276,5.6711,-2.376354,5.6812477,-6.827584,-2.136791,4.131601,-1.0800283,-4.4758463,0.118331656,-4.9816003,3.6160827,4.42368,-2.1559446,-3.053848,-0.20379488,-2.6493738,1.3487619,1.5252455,-5.9140677,6.019264,-1.4147542,-5.2955985,4.9825153,0.4751948
admired,-0.55852395,1.0694262,1.3705567,1.1246303,2.0731733,-4.3303957,-4.7857294,3.815046,9.521744,-1.1825353,5.156828,2.3720534,-1.7454349,-0.37466282,2.1707263,-7.0837183,-2.316958,3.9690766,-2.4581037,6.0897517,-1.9054706,2.1951246,0.3357744,0.797069,-1.9560766,1.3788162,0.5762508,-0.2825818,2.0729587,4.0162597,1.0400878,-2.6301541,-1.6692256,-2.5608194,-4.5707192,-1.6480278,3.3240569,1.3910604,-4.543922,-2.1111574,-5.725978,1.2120419,1.4995914,1.8059939,3.165425,1.2832239,-6.7285194,-0.7027085,-7.1644354,2.6865997,-3.754701,1.0111654,-3.8946598,-8.718752,-5.4982295,0.1515655,5.475957,0.36800337,1.3485769,-1.3609754,1.8369287,1.268894,-1.0123249,-0.4241031,-3.0120664,-1.5478519,-1.8056175,-9.869198,0.14394994,2.1510928,-1.5673453,-5.9226775,-5.4932547,1.2659967,-4.0541687,-8.048089,-4.7125325,0.51153946,1.1845056,4.118041,0.51524425,4.0297246,0.48143506,0.1877846,4.8518453,4.0377736,2.1277092,-5.2090597,-0.33419806,-2.9997668,0.20712902,-2.059305,-0.4382859,-3.2304518,2.750172,-4.1764865,-5.6793675,1.6833576,-1.2086273,1.1137105,2.972143,2.5256624,7.0162764,-0.21123321,-6.9398537,1.9964823,-2.1821642,-1.7894397,-0.99045825,-3.3873923,-0.9465319,-2.9305303,6.3542128,0.11894073,1.6541423,-0.23634966,-0.8175898,0.70193315,-4.529846,0.30301282,0.92116797,-0.7777665,3.9636567,6.433586,0.2420376,0.6040268,3.46285,-8.155323
admirers,-0.13164969,0.99874467,-4.7956476,-9.878994,-2.2601173,0.70587337,7.6181,-1.4510674,1.3513488,8.523717,0.46897373,-6.186875,1.1003141,3.798693,0.3947919,0.19792938,-2.6319861,2.2432973,8.113885,-2.832162,-1.2847604,4.134857,7.2342615,-0.68066424,2.9498165,3.6992824,1.8766465,2.2144713,7.3017898,-1.0239383,4.806081,-3.2323549,5.461535,-0.12547554,2.9212346,-0.54113555,2.5573668,3.1890404,-2.1551106,-6.918865,-1.6369579,-2.4315805,-1.7628235,-1.1128502,1.6029522,-1.931671,0.25320026,-3.4012685,-5.9779,5.097976,-2.0410573,-5.9743323,6.15026,5.6431937,4.672363,1.7828772,0.45281672,4.88754,0.4290831,5.52205,-2.5059752,-5.6827326,-4.259622,2.289423,-5.4853783,1.886102,-2.6329203,5.071562,-1.1705211,-1.2386488,-7.754233,0.5065426,-1.396433,-2.255422,4.950086,-2.6958146,-5.1770196,-8.655069,10.340761,0.4057034,7.631164,-9.271881,1.3309842,4.585072,0.08230221,-1.3184085,-8.2690525,4.0811605,-4.779791,2.9648712,11.322471,-4.3608603,1.4056512,-2.1664984,-6.7895584,-1.3435826,4.9682226,5.8051686,0.1250429,3.7214348,3.4759867,2.9549842,-0.055740163,0.13150032,-1.3930504,2.054048,-2.852878,6.0012884,-7.932828,0.70217746,-7.0996456,-10.909495,2.396149,-1.0445324,4.2664967,-3.6699052,1.3134487,-3.360425,-8.4353485,-5.217789,5.8131247,-4.7508097,-6.7310514,-2.998627,4.987704,-3.3193045,-1.4746109,-1.7120483
admiring,-2.157214,-1.5371903,-1.7660929,-1.3132988,-5.5249662,-7.1287603,3.860652,-8.148221,0.5506372,5.2829,3.3093004,-0.57474935,-1.5184088,-2.3542902,-4.4043183,2.4434955,4.3525386,-1.1928259,0.7289723,4.0753846,-1.3465515,-3.609015,-2.7661002,-6.859303,6.0906787,-1.8988059,-6.573044,-0.8056704,-6.5236316,6.550628,1.6751812,-0.40986505,-0.20923002,-2.6509333,2.4044912,5.003953,2.673888,2.5381944,-0.2351596,3.2826312,2.248242,5.1480064,-7.5987887,-3.2220824,6.410705,1.1142539,-1.5875089,1.734293,-4.515854,1.4495924,6.957886,1.8956203,2.925767,-1.5942068,0.96025234,3.6701314,1.1701126,-1.4193116,2.1631603,0.88602144,8.517998,1.2503722,1.7657051,-6.206771,1.9641695,-0.35045442,-0.7657752,3.647072,-9.8624325,0.5534473,0.017467137,-1.5587268,-4.921857,1.1251913,-1.4563192,7.6936235,-1.3868717,9.6043625,-9.678904,-0.78001654,-0.5215474,2.7957478,-5.653052,-4.4648156,1.8117601,2.6549523,-2.277556,-4.306001,-6.514211,-2.458826,-1.5281475,2.0450966,2.0057514,2.8654912,-0.00088195753,6.969253,1.3990084,-1.3131255,-4.1575117,3.2134674,-6.229846,-5.86616,9.699441,5.6183715,-1.1519417,-1.2602448,-3.2726605,3.3711796,-2.3491483,-1.487066,-6.418151,-7.7648726,3.4794393,5.971811,-3.3561985,-7.6330776,3.4421601,-5.9512944,-5.5307894,3.8003504,-4.2877126,-0.26911873,3.24051,-4.6017814,1.2392327,3.4495173,-1.3769015,5.4748187
admit,-0.59313905,-1.496643,-0.6355533,0.6517545,1.4634142,-0.7402747,-0.42445883,3.095006,0.7578459,1.3155246,-0.10211614,-2.9922974,-1.0500784,-0.66913146,-0.2054651,-1.2484137,-3.3651862,-1.2651016,2.7638154,-2.0289836,-1.1189082,1.8816931,2.5371866,-0.18215466,1.9594275,-0.41361788,-1.0314997,-3.0557065,1.4250275,-0.9098689,1.2249883,0.0104969805,0.12920418,0.036184568,0.6722226,-1.462479,2.239013,3.4684467,-1.2166241,-0.23028159,-2.2630854,3.418136,-0.82789993,-0.07373258,2.7049465,2.5355766,0.47011632,-2.3463268,-0.34688774,3.3094983,1.2585331,-1.0417148,-2.9516578,0.76451063,-0.6183184,0.63862604,2.409828,-0.31602138,-2.9373178,-1.4128625,-1.4778835,-0.5643334,-0.27370358,0.9668926,0.22360477,1.2308517,1.5048349,-0.75494087,-0.58291537,-3.1368244,-1.1509484,0.37253737,0.8599537,0.6395,3.6018775,1.6510408,1.3357465,0.2402975,-2.2013128,0.7356494,0.24473794,-0.19945724,-2.8853283,-2.6989512,-0.21546923,-4.5327625,-0.33772567,-2.1061919,-2.6092029,-1.0585715,-2.641704,4.4120994,-2.0588622,-0.59069604,0.8302707,-0.13568394,-0.19151875,1.7629353,0.77759963,0.27663326,-0.533083,2.0629282,2.5339565,4.785746,1.5687246,3.560614,-1.4463725,-0.9954696,2.3802414,0.33330125,-0.33944646,3.223166,-2.1837277,1.779376,2.9816,2.7196407,-2.0596182,0.5621525,1.3736534,-0.73963416,1.4720564,4.8486886,2.208659,-3.5685465,0.7189229,1.9559139,2.1404212,-2.1693864
admitted,-0.925906,-2.6510346,-3.504627,2.7505584,0.06491482,-1.3279511,0.08446211,-3.196015,-0.28067684,-0.7843113,2.2988784,1.42731,-3.3172095,-6.0199866,2.7141056,0.45016682,1.7372575,2.737232,2.0580652,0.39333284,-1.480556,-3.5895517,-0.78393364,1.4972813,2.4219563,0.76183784,0.42971313,-1.5623554,-3.9626608,2.1817856,-4.247943,2.5647101,-1.6840392,-1.7889745,0.53080624,-0.2974249,-2.4974122,4.314019,-1.8304216,0.029412739,0.25208184,-2.133944,2.7396648,0.30990866,5.5899763,-2.1576734,1.5261818,-1.5677047,-0.533208,3.929624,0.52773505,1.5657377,0.7892818,-0.6407161,3.0137787,0.31857124,-1.7002041,1.798047,-2.4689546,-2.0178654,-1.3411641,-0.8018648,0.2636299,1.5610156,0.6600937,1.671547,0.35438785,-3.5009277,-2.9865246,-1.0906754,-0.5727814,-1.9500316,-1.8338628,-3.2703032,-1.0793366,-0.5906729,-0.3257284,0.41986063,2.011025,4.06885,1.7131866,2.4590316,1.5368116,0.23439777,3.1672127,-1.1040341,3.0390496,0.08513067,-0.15403621,-5.289907,-0.11929128,3.1712894,1.810144,-0.7100138,1.7143764,-3.6616669,0.9390487,-0.66271144,-2.3934433,2.8970115,-1.3237008,-0.50758517,3.005341,-1.2611856,-1.2952278,2.0414057,2.840513,-1.666745,-1.1204247,2.5823243,1.5272642,0.48576355,-1.720995,-2.072535,0.05574476,0.19884558,-0.9157954,-1.8918262,1.7621931,1.8968823,3.47181,-3.007123,0.043580223,-3.4017012,-1.6545618,1.6586114,-2.7392454,0.8636327
admittedly,-0.19525883,1.3949801,-7.705984,0.9130077,-1.1332879,-0.83829606,5.301155,-5.154209,1.7723739,5.0683365,4.883725,-2.9113972,0.06658743,-3.5268164,-5.226762,2.3308642,4.3562126,-2.6936042,-0.48493627,2.6160295,-4.7756047,-9.498671,5.8788977,-7.7066436,0.14578755,-7.6970477,-1.66056,6.1110773,-6.5219417,1.8283987,1.1018595,0.4787197,-5.47872,3.5514715,-5.8762674,-1.8679429,0.42908078,1.2016823,1.4293842,0.96435344,-1.0922383,-1.1456025,-0.24651209,1.3816552,5.6401877,-7.401269,-1.2873166,-1.7073371,5.7104144,-3.2422554,-5.373188,-3.115629,-12.562917,2.4287453,-2.8084686,-0.41625595,-5.7193027,-0.5251832,-1.3259207,-1.016,3.2015798,-1.6405009,-1.3693088,3.6834383,0.2712143,-3.8314054,-3.3402948,-4.939284,-4.6816707,5.4745603,-2.137049,-3.2910101,-0.04266427,-3.3628073,7.2351346,3.4907033,-0.36407614,-2.4353395,1.3858109,0.9031038,4.2627025,7.885005,-4.4950514,-3.5649223,-4.491482,-6.0703955,-3.3214252,3.4095523,1.5804043,0.4668381,1.7923954,3.6263056,-6.456319,-1.4213245,2.3340857,3.196037,-3.514059,-3.0878785,1.3551193,2.9069676,4.261868,-2.2386441,-0.94171536,-3.5473104,7.6442494,4.614454,1.7795454,-0.10268799,-3.9454417,-0.48067144,1.9383883,-2.2071478,-3.9129417,3.295079,-2.5413003,-1.1764102,3.41461,-6.295815,-0.1217348,4.3859196,-5.458754,-5.776381,1.734805,-1.4556892,2.0019376,4.4820414,1.063193,-1.1543922
admitting,1.015235,-0.09850724,4.9155583,-1.9218981,1.0848067,-5.286033,1.5782357,-1.0480286,6.9164214,-8.048,-3.3092606,0.8849385,0.13882342,-4.7131114,1.0362586,-2.4693215,0.8583378,11.30981,-0.8685283,4.0920205,1.2993973,-5.1859326,1.5524359,-2.4611976,-8.585488,0.5597519,0.86929595,-5.023601,-5.511699,-3.1873949,-0.10241262,3.3897383,0.12365527,0.9327403,-2.1547937,0.39974248,2.4076762,-7.689794,-0.24989694,6.8069186,-3.1100268,0.8508888,3.7734144,-1.0444328,-3.3036745,-2.5715668,-8.716298,-10.396801,-2.6790094,-3.802069,0.28412098,0.62431264,-1.9222203,-3.5279427,-1.7036451,-1.5077872,-5.017331,-3.8078759,-0.5828116,-5.1202803,4.466862,-5.345757,-0.83491004,-3.3248236,-0.89854145,-5.092937,5.4224305,-6.5375657,5.7414885,1.5164266,-5.5005746,0.084555134,-1.3074042,0.8463557,0.30585983,0.5932635,4.654226,-6.9730463,7.592969,-1.767503,3.1929376,5.841247,2.2149456,7.0466285,-0.61028737,1.1484767,3.7386339,1.7179782,-0.2564997,4.4632673,-1.4222028,6.9623694,1.2741133,1.3078494,-1.0041674,-3.286625,-1.2312874,0.248851,0.0496708,-2.486073,-8.630935,2.2090757,13.426481,5.5555873,3.706188,8.289024,-2.836415,0.79237413,-4.3926263,10.529288,1.1854292,-1.1781561,8.404869,-3.0024812,-1.6720026,2.8949347,1.4325532,-1.9371055,4.23932,0.9108106,-0.69438624,-0.037846077,-5.1360846,9.096647,-1.8075159,5.763725,8.880064,-0.67628443
ado,2.545758,-0.075290225,-4.2921643,1.834157,3.3264534,1.2825397,3.9547136,-4.510284,5.656669,-1.9976711,-1.4383097,-0.5874163,5.5517383,-1.6987686,-0.2707809,4.712817,-3.3188903,-8.697398,-1.4548507,3.9874806,1.8922937,1.056276,-0.45634866,-2.1242445,3.8345597,-1.4303778,5.895679,3.0503783,1.3832194,-4.453407,1.3724473,-5.2174644,-2.62454,-7.645989,-3.614569,0.89518005,2.5298674,-6.955241,-3.8752084,-1.5219021,1.2498964,-0.3261846,0.52686363,3.697453,-0.59818095,5.8348985,-3.7751958,1.3420628,6.28681,-4.2218685,1.6835645,-6.0290213,3.3152883,0.29104495,2.553376,-0.99663067,-1.8454126,-1.6349051,-4.580386,5.74935,0.24766763,-0.27534056,-0.4999736,2.635032,7.998342,-2.169727,2.8524678,2.8914368,0.14747503,-0.532092,5.864594,3.6307552,3.7760868,0.23273812,-4.9547143,-4.0534396,0.58493245,-0.26957512,7.1550126,-9.757761,-1.4184592,0.58593917,4.949282,-2.0042477,-4.178064,-6.9465528,5.4511504,-0.27351904,2.0873845,2.5604155,3.0690506,-0.28158206,-3.4001634,4.4932942,-1.5533854,0.784499,2.1298234,0.6399139,-3.289424,4.8124633,-3.6119316,4.0202184,0.74828315,-5.113628,-9.454748,10.241453,-2.4068577,-4.3712406,-0.8132083,1.5229796,-0.34939817,-4.128596,-2.9582658,2.5230808,-2.5035949,-5.024516,-6.84759,-3.861292,8.75064,0.97381663,-1.6836324,3.0147092,-1.3232086,7.2237444,2.130849,6.0038214,1.928452,3.2849462
adopted,0.63022095,-4.802418,-2.9264846,-3.087467,7.6015844,2.4140081,-2.875361,-1.4740286,-1.6834797,-11.101594,3.2239726,2.713779,5.4551697,3.8217268,-0.59747964,-1.5683037,1.2496771,3.8606515,-4.491848,-4.5238824,4.320449,-2.8620465,-5.8030405,5.4141345,3.7417536,4.3836927,-5.264545,1.9164041,-4.856676,-0.8884573,4.9449286,1.2305102,2.245501,-4.243116,2.9590955,-2.699332,4.8124313,-0.42767242,10.278317,1.4954358,3.9119346,-4.876648,2.6242394,-9.765422,-1.3087678,-0.6702537,-6.280317,0.5025057,0.5447978,-3.0076733,-1.228277,-0.46843663,4.5256915,2.2214122,-3.0718164,1.1628808,0.5835623,-2.5090928,3.5151675,6.172995,-9.632865,-5.7167697,-2.14978,-9.056282,-1.1746622,3.5272343,-3.4624188,-4.649254,-0.0818374,0.293126,7.5162783,-4.2265906,1.7054559,-6.40174,1.3476225,-1.1235198,-1.9997603,-0.08484448,4.393992,-1.7501271,0.71059203,1.8615488,-7.5084705,-8.268646,7.2335463,-1.662578,0.670355,7.90132,0.7825095,4.104885,2.2831655,1.3717451,-6.1171927,5.517634,-3.3813114,-4.6406674,4.9427233,1.3653206,-3.971113,-2.7855628,-5.215759,-0.25023457,-9.99925,6.683725,2.6473074,3.462031,7.211491,-0.32703713,0.32137758,11.585412,-3.2517006,-6.54269,9.628184,1.436176,4.267469,1.8624502,1.0568012,-5.7971115,1.5670239,-2.6695335,-4.292626,-3.830224,-3.9191234,-2.54013,0.18280551,2.7218156,-1.3638703,-1.7287484
adult,7.062503,3.4691832,-1.8193392,5.7583585,0.0043912143,-6.040431,-2.0260327,-0.34103605,-3.932605,-0.2812217,2.386139,0.9575308,-3.5772898,-1.3687723,5.475371,2.5645409,-2.2327907,1.4248703,0.8295077,4.6000924,3.4404902,3.175884,5.4469686,-5.326635,-0.59937173,6.9630766,3.1875727,-16.240175,-2.0070186,-3.06046,-0.028040132,-3.6832561,2.947598,-2.6785328,1.4944203,10.144171,-2.7609823,1.887039,7.735654,-3.2261727,-1.5543468,-5.4263906,-9.597024,10.122248,-0.45039472,-3.752154,2.680136,-2.7191653,2.3579416,-2.67113,-0.27095288,-0.59727657,7.601155,-5.093706,-0.62098646,-5.2493896,0.28858203,-3.0257802,1.0511414,-6.4281163,1.4863446,-1.5884181,0.38864893,-6.4911213,0.31129405,-3.71169,-8.990057,4.901135,4.9374113,4.4155674,0.31370613,9.740731,-2.75063,-5.3830314,5.151858,4.206678,-0.9275813,1.0433841,3.304102,-2.944209,-2.8142514,-1.4713572,-3.007428,-3.7906551,2.7575982,-3.2179682,-2.31562,1.5176497,4.980915,1.2974019,-6.329559,5.72154,6.3003473,4.7985706,4.7562976,0.34802264,9.198569,-1.0943985,3.388337,0.09318424,-2.8169143,-3.0126975,-0.00637337,1.9613707,7.512092,4.5202594,1.4243085,-2.0439606,2.1091201,1.6826195,1.5225314,-0.39303717,0.9265376,-0.6317955,1.7031858,-0.50744694,-1.3997425,3.0598788,1.2572649,-3.342281,6.300055,-6.050895,-1.3401253,1.5468055,1.5011142,0.6787586,-8.356095,3.3558023
adults,3.231448,1.6257368,-2.7225122,3.3618295,1.6060642,2.1367495,-0.65615535,-3.3275452,-1.727548,-12.966302,-8.802042,0.32258832,-4.9854507,-6.856055,-6.845679,-3.0017388,-0.61348933,1.5269778,2.3941247,-2.272035,3.8820465,-0.16098899,2.6506577,4.6357374,-0.6043489,-6.2164054,-12.945237,4.623239,-1.0771732,7.317107,0.32185578,0.6892669,3.1921966,-6.0079575,2.8551693,2.324927,4.4872956,1.0766425,-3.4584389,-2.1360605,-6.7312126,-3.6867151,-0.5809864,-6.530348,4.9478426,-2.4490988,5.1395016,6.4365554,-1.5508853,9.583896,-2.869619,-3.8632379,1.1403971,1.9863982,-5.113502,-7.247286,5.97747,-3.9668243,-1.5171864,-0.65593046,1.6356378,0.769398,-1.049779,-0.6584667,0.016059507,0.35545874,-0.45945844,-1.6758072,0.61406934,2.1882274,-1.8897059,-3.8603742,1.5975255,-5.109824,8.663759,3.115047,1.3881606,4.868534,7.465009,2.6276646,9.920134,2.6761847,4.709707,2.0952415,-4.4378486,0.42490032,4.210189,-1.7327111,-1.6623602,3.9673376,-1.5327663,-0.9025751,-6.174691,-1.4776067,2.3292422,2.4044402,0.34481412,-4.1704597,-4.4738364,1.6482719,0.043573827,-1.7061167,2.043694,0.9331151,6.159549,-4.837515,0.8532111,-8.119153,4.724235,-3.3385293,-10.305641,-3.6964333,0.7851946,6.0401087,-6.664673,-0.89706266,-2.0524447,1.1040885,-0.6456111,9.1620035,-4.1163116,-0.4188663,1.4571371,-2.4518437,-5.431253,0.7476789,-2.4103947,2.2622442
advance,3.4190006,-0.7411311,-6.402405,-5.891558,-9.890285,-2.0915103,7.3931093,0.7340855,-0.46664563,-1.4373351,0.17230637,-2.891281,4.2338834,0.074429005,10.719931,4.9605103,3.7603655,-5.907717,-2.6095712,5.2283688,-6.7210717,-1.2061346,4.1892424,-3.7521195,-1.6117834,3.0275166,-4.217703,-1.8140081,-3.0568128,4.459282,-1.020922,-9.490287,0.95293516,4.8395915,-6.0421176,-1.3139628,-2.4227474,-3.6959338,-2.731833,-1.7003238,0.69413024,4.8343205,1.1563177,-3.617651,3.4472666,1.2838849,10.441363,0.7060901,-5.8004804,-8.948589,3.5329707,-2.4719944,3.7315905,-1.2942889,2.0106852,6.341331,5.4406123,0.7324445,8.290776,-1.2924126,-11.5065,-2.8684094,-2.4507363,-0.6274815,0.48527256,-9.687044,-7.820252,-6.295949,-6.0162735,-10.574236,1.046339,0.0010010195,4.855491,4.759462,2.6365542,-7.578366,7.678139,-0.35637882,1.0748659,-1.2957121,-1.9800692,4.7348094,1.508139,1.2716649,1.5071621,1.6019382,-1.438705,-0.68186724,-3.2463148,3.404642,1.4038404,-4.0090055,-7.0948772,4.8480997,-6.1528373,-4.2653346,-2.6854868,-7.6657114,-2.1188445,0.8866141,-10.347406,6.0620103,3.1848109,-1.4272189,-11.214249,4.1031857,-4.3176646,6.166303,-3.2526224,2.0811174,-12.350572,2.1226993,3.115989,8.357618,4.4024277,3.0558677,-1.1620175,6.6631584,-5.9243927,8.290289,0.48095354,7.3189,-6.63007,0.78712165,-2.7561822,-2.397616,5.9977674,-8.002773
